return_period_yr,lat,lon,prec_idf_hist,prec_idf_future_medium,prec_idf_future_high,ng_idf_hist,ng_idf_future_medium,ng_idf_future_high
2,62.74016,-147.90994,49.76,55.58,59.45,73.73,74.74,78.6
2,62.74241,-148.61757,63.33,66.5,70.37,77.68,77.89,81.75
2,62.74297,-144.82596,65.52,75.78,79.65,91.46,84.36,88.23
2,62.74297,-146.25212,75.86,78.85,82.72,111.87,101.43,105.3
2,62.74353,-147.35739,67.91,77.98,81.85,116.98,105.01,108.88
2,62.74449,-146.80475,66.79,71.43,75.3,107.45,101.45,105.32
2,62.74455,-147.98749,45.87,53.41,57.28,67.82,63.58,67.45
2,62.74478,-145.30133,69.38,75.72,79.59,105.15,90.05,93.91
2,62.74478,-145.77673,89.62,100.02,103.89,121.79,121.73,125.6
2,62.74637,-148.69525,65.55,66.66,70.52,74.97,78.66,82.53
2,62.74827,-147.43486,59.66,69.92,73.79,106.58,98.26,102.13
2,62.74839,-146.32938,74.6,79.88,83.75,110.71,102.81,106.67
2,62.74891,-148.06506,53.45,60.04,63.91,101.32,81.89,85.76
2,62.74926,-144.90289,67.93,79.24,83.11,96.72,88.4,92.27
2,62.74957,-146.88213,70.19,74.35,78.22,114.19,103.31,107.18
2,62.75027,-148.77295,68.18,67.18,71.04,71.43,71.37,75.24
2,62.7505,-145.85391,89.35,97.36,101.22,119.18,114.87,118.74
2,62.75078,-145.37839,70.74,76.32,80.19,109.22,90.82,94.69
2,62.75296,-147.51236,55.13,68.16,72.03,105.57,94.38,98.24
2,62.7532,-148.14268,58.01,70.02,73.89,122.97,105.57,109.44
2,62.75377,-146.40668,70.0,76.03,79.9,102.34,94.59,98.46
2,62.75459,-146.95953,70.27,77.66,81.52,118.16,109.13,112.99
2,62.75552,-144.97987,69.4,80.59,84.46,102.92,94.11,97.97
2,62.75616,-145.93111,92.04,98.22,102.09,126.06,121.19,125.06
2,62.75674,-145.45547,73.92,79.96,83.82,112.99,104.6,108.47
2,62.75745,-148.22032,56.55,72.78,76.65,111.22,97.03,100.89
2,62.7576,-147.58989,55.27,67.51,71.37,112.67,93.7,97.57
2,62.75902,-144.58124,71.64,81.56,85.43,93.08,88.39,92.25
2,62.75909,-146.48399,66.13,70.77,74.64,96.37,90.98,94.84
2,62.75958,-147.03696,66.21,74.54,78.41,108.03,111.54,115.41
2,62.76165,-148.29797,53.86,64.55,68.42,66.79,73.19,77.06
2,62.76172,-145.05688,69.69,79.65,83.51,104.31,93.49,97.36
2,62.76178,-146.00833,90.8,94.34,98.21,127.59,120.71,124.57
2,62.76219,-147.66745,52.83,64.14,68.01,109.73,93.6,97.47
2,62.76265,-145.53261,77.08,84.5,88.37,114.21,113.67,117.54
2,62.76437,-146.56134,66.83,71.22,75.08,99.5,94.92,98.79
2,62.76451,-147.11441,61.19,67.02,70.89,93.72,94.15,98.01
2,62.76546,-144.65816,67.85,78.56,82.43,96.33,87.65,91.52
2,62.76581,-148.37567,55.91,64.26,68.13,67.0,72.47,76.34
2,62.76674,-147.74503,50.22,59.85,63.72,92.6,88.29,92.15
2,62.76735,-146.0856,85.33,88.79,92.66,122.54,115.87,119.74
2,62.76788,-145.13394,70.0,79.3,83.17,105.42,94.9,98.77
2,62.76852,-145.60977,84.63,89.14,93.01,118.14,122.22,126.08
2,62.7694,-147.19191,57.8,66.68,70.54,88.5,83.3,87.17
2,62.76959,-146.63873,70.19,71.64,75.51,106.04,99.66,103.52
2,62.76991,-148.45337,58.34,64.47,68.34,74.78,74.54,78.41
2,62.77123,-147.82263,49.8,57.45,61.32,74.41,75.07,78.93
2,62.77187,-144.73512,69.11,78.78,82.64,96.64,89.58,93.45
2,62.77287,-146.1629,87.23,88.62,92.48,123.7,122.7,126.57
2,62.77396,-148.53111,56.8,65.15,69.01,73.89,76.17,80.03
2,62.774,-145.21103,70.93,80.27,84.13,107.08,104.28,108.14
2,62.77423,-147.26944,66.17,74.72,78.58,113.21,101.4,105.26
2,62.77434,-145.68697,93.43,97.88,101.74,127.74,123.22,127.09
2,62.77477,-146.71616,72.09,75.24,79.11,112.74,108.76,112.63
2,62.77568,-147.90027,46.2,53.47,57.34,54.07,61.8,65.67
2,62.77797,-148.60887,60.59,65.81,69.67,68.4,74.76,78.62
2,62.77822,-144.81213,68.32,81.33,85.2,98.01,95.21,99.08
2,62.77835,-146.24023,95.58,94.78,98.65,152.74,143.54,147.41
2,62.77903,-147.34698,69.46,77.56,81.43,122.0,114.91,118.77
2,62.77991,-146.79359,77.29,85.08,88.95,138.55,123.16,127.03
2,62.78006,-145.28815,71.93,80.96,84.83,108.12,105.9,109.77
2,62.78008,-147.97794,43.9,52.66,56.53,52.18,59.66,63.52
2,62.78011,-145.76421,95.5,103.93,107.79,135.07,132.33,136.19
2,62.78194,-148.68665,64.7,67.97,71.84,67.74,73.54,77.4
2,62.78378,-146.31758,92.68,95.98,99.85,155.64,145.7,149.57
2,62.78378,-147.42456,62.71,71.9,75.76,113.61,100.56,104.43
2,62.78444,-148.05563,50.09,57.74,61.61,62.77,66.4,70.27
2,62.78453,-144.88918,68.76,79.26,83.13,99.13,91.71,95.58
2,62.785,-146.87106,79.22,90.78,94.65,149.74,148.91,152.78
2,62.78583,-145.84146,96.1,106.58,110.44,131.22,132.93,136.79
2,62.78585,-148.76447,69.96,71.59,75.45,73.94,78.29,82.16
2,62.78607,-145.3653,72.34,81.12,84.98,104.74,100.62,104.49
2,62.78846,-147.50217,56.0,69.44,73.31,109.75,93.95,97.82
2,62.78874,-148.13333,56.7,64.24,68.11,77.19,74.14,78.0
2,62.78915,-146.39497,80.92,85.54,89.41,126.89,126.84,130.7
2,62.79004,-146.94858,75.92,87.61,91.48,141.93,133.83,137.7
2,62.79079,-144.96625,69.15,78.43,82.3,105.44,94.69,98.55
2,62.7915,-145.91876,97.26,106.17,110.04,143.27,138.65,142.51
2,62.79204,-145.4425,73.4,81.23,85.1,108.78,105.84,109.71
2,62.79299,-148.21107,55.23,63.52,67.39,71.26,68.82,72.69
2,62.79311,-147.57979,55.46,67.35,71.22,109.88,96.76,100.62
2,62.79422,-144.56708,73.34,81.1,84.96,98.34,89.39,93.26
2,62.79449,-146.4724,73.0,76.92,80.79,110.56,105.69,109.55
2,62.79502,-147.02612,72.69,79.94,83.8,111.82,123.8,127.67
2,62.797,-145.04337,69.27,78.6,82.47,105.82,94.69,98.55
2,62.79713,-145.99609,94.03,102.52,106.38,151.27,144.89,148.76
2,62.7972,-148.28885,50.4,59.52,63.39,60.9,64.99,68.86
2,62.79771,-147.65744,56.35,67.82,71.68,111.91,96.5,100.37
2,62.79796,-145.51973,76.88,84.27,88.13,114.97,110.64,114.5
2,62.79977,-146.54987,75.1,79.13,82.99,113.75,115.95,119.82
2,62.79997,-147.10367,61.32,68.38,72.24,92.81,97.26,101.12
2,62.80067,-144.6441,70.52,79.67,83.53,98.92,90.53,94.4
2,62.80136,-148.36664,51.19,60.32,64.18,65.24,69.15,73.02
2,62.80226,-147.73514,52.78,64.84,68.71,101.72,88.95,92.81
2,62.8027,-146.07346,89.8,97.39,101.26,143.17,138.26,142.13
2,62.80318,-145.12051,71.59,81.52,85.39,108.97,103.99,107.85
2,62.80383,-145.59698,80.87,88.17,92.04,116.15,115.43,119.3
2,62.80486,-147.18127,54.25,64.22,68.09,83.59,84.38,88.25
2,62.80501,-146.62735,77.25,80.87,84.73,120.17,121.21,125.08
2,62.80547,-148.44446,55.39,63.74,67.6,68.72,73.91,77.77
2,62.80677,-147.81285,51.31,60.45,64.32,74.68,75.95,79.82
2,62.80709,-144.72116,71.26,80.61,84.48,98.51,91.92,95.79
2,62.80824,-146.15085,94.53,96.18,100.04,147.58,140.6,144.47
2,62.80929,-145.19771,73.62,86.3,90.16,112.55,118.12,121.98
2,62.80954,-148.52228,59.12,65.69,69.56,69.01,74.6,78.47
2,62.80966,-145.67429,86.3,91.48,95.34,117.29,119.88,123.74
2,62.80971,-147.2589,61.38,69.56,73.42,105.24,94.9,98.77
2,62.8102,-146.70486,74.83,79.51,83.38,126.0,122.76,126.62
2,62.81122,-147.89059,48.27,56.76,60.62,59.58,65.05,68.92
2,62.81345,-144.79828,71.14,79.36,83.22,99.27,94.63,98.5
2,62.81355,-148.60016,61.3,66.77,70.64,65.19,73.6,77.46
2,62.81372,-146.22829,98.8,100.51,104.37,152.61,153.38,157.25
2,62.81451,-147.33655,66.44,73.05,76.92,123.12,111.53,115.39
2,62.81533,-146.78241,77.27,83.09,86.95,136.58,131.65,135.52
2,62.81536,-145.27493,77.08,89.35,93.22,113.94,116.71,120.57
2,62.81544,-145.75162,91.5,96.7,100.56,130.28,121.91,125.77
2,62.81564,-147.96835,48.23,58.07,61.94,57.69,64.05,67.91
2,62.81752,-148.67804,69.52,69.65,73.52,71.76,74.87,78.74
2,62.81915,-146.30576,92.7,96.25,100.12,152.47,151.72,155.58
2,62.81926,-147.41422,63.02,68.96,72.82,115.89,114.04,117.9
2,62.81977,-144.87541,69.21,79.13,82.99,105.22,94.78,98.65
2,62.81999,-148.04614,49.06,58.77,62.64,53.47,62.67,66.54
2,62.82043,-146.85999,78.08,89.0,92.87,138.82,138.22,142.09
2,62.82117,-145.82898,93.12,101.76,105.63,140.89,133.68,137.55
2,62.82139,-145.35219,78.74,89.51,93.37,117.94,114.97,118.83
2,62.82143,-148.75595,78.06,75.07,78.93,89.62,89.62,93.49
2,62.82395,-147.49194,57.47,63.43,67.29,106.92,95.33,99.19
2,62.8243,-148.12396,49.59,56.78,60.64,49.97,57.82,61.69
2,62.82455,-146.38324,81.29,86.95,90.82,132.89,128.89,132.75
2,62.82548,-146.93759,77.69,92.46,96.33,128.4,134.7,138.57
2,62.82604,-144.95259,69.34,79.51,83.38,103.21,96.54,100.41
2,62.82685,-145.90639,95.92,103.0,106.87,152.22,146.32,150.19
2,62.82736,-145.42947,77.06,87.82,91.69,112.69,111.97,115.84
2,62.82856,-148.20181,49.91,54.71,58.58,49.7,55.52,59.39
2,62.82861,-147.56967,54.23,61.32,65.19,102.77,90.94,94.8
2,62.82942,-144.55287,74.43,84.09,87.96,105.96,95.11,98.98
2,62.82988,-146.46077,74.6,80.17,84.04,115.08,118.95,122.82
2,62.83047,-147.01523,67.33,78.31,82.18,105.03,114.12,117.98
2,62.83227,-145.02982,70.48,80.15,84.02,108.35,100.6,104.47
2,62.83249,-145.98383,95.85,104.37,108.24,146.32,147.79,151.66
2,62.83278,-148.27968,49.76,57.3,61.17,51.48,60.28,64.14
2,62.83322,-147.64743,53.78,60.82,64.68,99.56,86.1,89.97
2,62.8333,-145.50681,75.3,87.67,91.54,118.21,111.68,115.55
2,62.83518,-146.53833,78.2,82.84,86.7,133.76,125.35,129.21
2,62.83543,-147.0929,52.54,64.68,68.55,82.49,90.8,94.67
2,62.83589,-144.63,70.64,81.81,85.68,98.24,92.14,96.0
2,62.83694,-148.35757,53.39,60.14,64.01,56.47,64.34,68.2
2,62.83778,-147.72522,53.8,62.09,65.96,101.49,87.5,91.36
2,62.83807,-146.06128,95.29,104.18,108.05,157.59,152.78,156.65
2,62.83844,-145.10706,72.11,80.92,84.79,108.84,102.67,106.54
2,62.83918,-145.58418,75.99,88.46,92.33,114.08,117.07,120.94
2,62.84032,-147.17059,51.29,61.65,65.52,78.76,83.92,87.79
2,62.84042,-146.61592,77.4,83.42,87.28,139.75,129.79,133.66
2,62.84106,-148.43549,59.16,64.32,68.18,63.12,69.09,72.96
2,62.84229,-147.80304,53.99,64.76,68.63,106.63,89.16,93.02
2,62.84231,-144.70715,69.88,80.96,84.83,93.49,88.29,92.15
2,62.84361,-146.13879,95.31,100.47,104.33,154.71,152.01,155.87
2,62.84457,-145.18436,74.97,86.61,90.47,116.8,116.98,120.84
2,62.84501,-145.66158,75.49,87.05,90.92,109.03,113.88,117.75
2,62.84513,-148.51343,63.97,66.06,69.92,74.31,75.94,79.8
2,62.84518,-147.24832,56.7,63.18,67.04,99.17,90.16,94.03
2,62.84563,-146.69354,76.01,80.92,84.79,128.61,133.08,136.95
2,62.84674,-147.88087,57.24,69.54,73.4,117.27,95.4,99.27
2,62.84869,-144.78436,70.89,78.99,82.86,95.94,87.98,91.85
2,62.8491,-146.21632,93.3,97.51,101.38,146.73,151.33,155.2
2,62.84915,-148.5914,67.18,67.8,71.66,80.4,81.68,85.54
2,62.84999,-147.32608,61.17,69.4,73.27,113.46,100.25,104.12
2,62.85065,-145.26167,81.54,91.5,95.36,125.1,121.08,124.94
2,62.85078,-146.77119,76.11,85.68,89.54,119.01,132.27,136.13
2,62.8508,-145.73901,79.43,89.47,93.33,119.18,114.52,118.39
2,62.85117,-147.95874,59.08,72.76,76.63,110.38,93.84,97.7
2,62.85313,-148.6694,73.83,71.28,75.14,89.24,85.78,89.64
2,62.85455,-146.29388,86.86,93.2,97.07,139.92,145.43,149.3
2,62.85474,-147.40387,60.01,66.69,70.56,112.22,100.66,104.53
2,62.85501,-144.8616,72.15,80.4,84.27,106.69,96.99,100.85
2,62.85552,-148.03665,55.97,67.89,71.76,74.66,78.14,82.01
2,62.85587,-146.84888,78.27,92.87,96.74,109.98,128.21,132.07
2,62.85653,-145.81648,87.19,93.37,97.24,139.05,128.21,132.07
2,62.85668,-145.33902,83.78,93.12,96.99,136.5,124.17,128.03
2,62.85704,-148.74741,81.79,75.92,79.78,124.86,96.37,100.24
2,62.85946,-147.48167,54.92,63.04,66.91,96.93,88.27,92.14
2,62.85985,-148.11456,51.25,58.71,62.58,54.05,60.45,64.32
2,62.85994,-146.37149,75.2,85.29,89.16,135.77,135.17,139.03
2,62.86092,-146.92657,67.72,85.21,89.08,100.18,116.09,119.95
2,62.86129,-144.93889,73.56,82.41,86.28,107.27,102.92,106.79
2,62.86222,-145.89398,92.25,95.19,99.06,144.51,144.49,148.35
2,62.86267,-145.41643,79.3,89.82,93.68,125.68,120.36,124.23
2,62.86412,-147.55951,53.3,59.43,63.29,94.18,84.85,88.71
2,62.86412,-148.19252,50.07,57.01,60.88,54.67,61.38,65.24
2,62.86463,-144.53864,76.81,87.63,91.5,107.02,98.51,102.38
2,62.86529,-146.44911,73.42,82.74,86.61,133.04,128.61,132.48
2,62.86593,-147.00433,54.26,72.03,75.9,87.28,95.58,99.44
2,62.86753,-145.0162,73.19,82.89,86.76,109.09,102.42,106.29
2,62.86787,-145.97153,93.95,97.08,100.95,143.65,147.25,151.12
2,62.86834,-148.27049,55.12,59.23,63.1,63.16,67.37,71.24
2,62.8686,-145.49387,77.6,85.29,89.16,117.79,111.54,115.41
2,62.86872,-147.63739,55.04,59.75,63.62,99.19,90.84,94.71
2,62.87059,-146.52676,76.3,82.41,86.28,138.44,131.51,135.38
2,62.87089,-147.08209,47.73,61.48,65.34,78.16,84.79,88.66
2,62.87111,-144.61586,75.16,85.39,89.26,101.34,95.42,99.29
2,62.87251,-148.34848,60.03,64.07,67.93,70.97,73.6,77.46
2,62.87329,-147.71527,55.69,62.67,66.54,106.42,95.6,99.46
2,62.87347,-146.04909,93.04,98.38,102.25,154.91,155.6,159.47
2,62.8737,-145.09357,73.75,85.5,89.37,109.57,103.85,107.72
2,62.87449,-145.57132,74.95,83.71,87.57,112.61,112.8,116.67
2,62.87579,-147.1599,48.79,59.62,63.49,80.69,82.68,86.55
2,62.87585,-146.60446,74.78,84.19,88.06,135.55,132.77,136.64
2,62.87663,-148.42651,64.63,67.74,71.61,74.14,77.58,81.44
2,62.87754,-144.69313,73.52,82.95,86.82,100.06,96.43,100.29
2,62.87781,-147.79318,58.4,65.84,69.71,125.0,106.71,110.58
2,62.87901,-146.12668,91.46,98.4,102.27,145.3,154.83,158.69
2,62.87985,-145.17096,76.34,85.12,88.98,112.03,108.35,112.22
2,62.88034,-145.64883,73.13,86.1,89.97,113.32,111.56,115.43
2,62.88066,-147.23773,52.47,63.04,66.91,92.97,88.44,92.31
2,62.88071,-148.50455,70.35,69.21,73.07,80.36,83.73,87.59
2,62.88228,-147.87115,61.55,73.63,77.5,132.71,113.38,117.25
2,62.88392,-144.77045,71.72,82.01,85.87,98.59,94.61,98.48
2,62.88452,-146.20432,82.24,92.27,96.14,134.88,138.32,142.19
2,62.88474,-148.58264,76.75,73.56,77.42,96.5,93.78,97.65
2,62.88547,-147.31558,57.4,67.66,71.53,103.81,94.38,98.24
2,62.88594,-145.24838,79.76,86.63,90.49,120.5,120.63,124.5
2,62.88614,-145.72636,75.68,84.81,88.68,123.05,113.52,117.38
2,62.8867,-147.94913,63.14,76.46,80.32,120.05,105.73,109.59
2,62.88871,-148.66074,84.05,79.4,83.26,132.4,106.77,110.64
2,62.88996,-146.28198,75.66,85.37,89.24,123.78,126.24,130.1
2,62.89023,-147.39348,57.01,64.61,68.47,103.91,96.25,100.12
2,62.89025,-144.84778,73.67,83.73,87.59,105.4,105.55,109.42
2,62.89108,-148.02713,60.28,68.38,72.24,79.45,83.34,87.21
2,62.89131,-146.83774,57.51,71.8,75.66,86.2,96.91,100.78
2,62.89188,-145.80392,80.71,84.42,88.29,122.93,116.74,120.61
2,62.89198,-145.32584,85.64,89.35,93.22,126.2,118.25,122.12
2,62.89264,-148.73885,96.21,88.77,92.64,144.47,131.9,135.77
2,62.89495,-147.47139,54.03,60.78,64.65,100.29,93.7,97.57
2,62.89537,-146.3597,72.11,81.0,84.87,123.84,122.37,126.24
2,62.8954,-148.10515,55.0,59.75,63.62,64.24,64.32,68.18
2,62.89638,-146.91556,53.43,68.18,72.05,81.77,90.36,94.22
2,62.89652,-148.81699,104.72,95.21,99.08,154.38,135.17,139.03
2,62.89655,-144.92517,76.75,87.13,90.99,117.17,110.56,114.43
2,62.89758,-145.88153,88.04,89.64,93.51,124.61,120.9,124.77
2,62.89798,-145.40334,82.88,87.3,91.17,134.96,120.59,124.46
2,62.89962,-147.54933,56.27,62.23,66.1,109.42,100.91,104.78
2,62.89967,-148.1832,55.71,60.08,63.95,70.87,69.96,73.83
2,62.89985,-144.52435,78.74,87.46,91.32,105.05,97.18,101.05
2,62.90073,-146.43742,73.19,82.51,86.37,124.28,121.02,124.88
2,62.90139,-146.99339,51.38,64.47,68.34,81.19,86.18,90.05
2,62.90279,-145.00258,77.52,88.04,91.9,125.25,108.99,112.86
2,62.90323,-145.95917,91.5,93.93,97.8,132.65,136.46,140.33
2,62.9039,-148.26128,63.41,66.97,70.83,83.34,76.01,79.88
2,62.90392,-145.48087,79.69,83.09,86.95,116.24,110.91,114.77
2,62.90424,-147.6273,60.08,69.58,73.44,134.7,116.76,120.63
2,62.90604,-146.5152,74.56,85.08,88.95,128.05,127.34,131.21
2,62.90633,-144.60168,78.72,87.15,91.01,104.97,100.18,104.04
2,62.90635,-147.07126,50.77,61.77,65.63,83.26,82.99,86.86
2,62.90807,-148.33939,69.4,71.06,74.93,97.78,85.87,89.74
2,62.90881,-147.70529,60.66,70.81,74.68,134.68,121.15,125.02
2,62.90884,-146.03685,91.71,99.04,102.9,137.89,137.45,141.32
2,62.90898,-145.08005,79.2,89.68,93.55,125.27,110.87,114.73
2,62.90982,-145.55844,76.36,81.06,84.92,108.93,103.68,107.54
2,62.91127,-147.14917,50.75,60.62,64.49,83.86,86.94,90.8
2,62.91129,-146.59299,71.72,87.34,91.21,113.05,124.71,128.58
2,62.9122,-148.41751,71.97,71.72,75.59,95.73,86.74,90.61
2,62.91277,-144.67905,78.31,86.84,90.7,108.24,104.45,108.32
2,62.91333,-147.78333,60.7,69.17,73.04,132.58,114.66,118.52
2,62.91439,-146.11456,84.0,95.67,99.54,132.15,134.03,137.89
2,62.91513,-145.15753,78.74,88.77,92.64,124.32,111.95,115.82
2,62.91567,-145.63605,80.17,86.68,90.55,134.96,117.17,121.04
2,62.91614,-147.2271,51.5,63.39,67.26,91.96,87.52,91.38
2,62.91629,-148.49567,74.04,72.49,76.36,93.39,85.79,89.66
2,62.9165,-146.67081,65.81,80.17,84.04,99.87,108.05,111.91
2,62.91781,-147.86139,62.71,71.26,75.12,127.34,105.75,109.61
2,62.91916,-144.75647,73.96,83.53,87.4,100.83,101.12,104.99
2,62.9199,-146.19229,74.0,86.22,90.09,125.33,122.33,126.2
2,62.92032,-148.57384,83.11,80.61,84.48,121.58,103.15,107.02
2,62.92096,-147.30507,54.54,65.77,69.63,96.14,91.46,95.33
2,62.92123,-145.23505,76.3,83.03,86.9,117.98,107.39,111.25
2,62.92148,-145.71368,83.22,88.6,92.46,146.86,133.74,137.6
2,62.92167,-146.74866,60.24,69.77,73.63,85.68,96.95,100.82
2,62.92223,-147.93945,63.56,73.67,77.54,113.98,99.64,103.5
2,62.92431,-148.65204,97.32,91.42,95.29,152.3,137.51,141.37
2,62.92537,-146.27007,69.48,80.17,84.04,123.51,113.96,117.83
2,62.92551,-144.83391,75.3,84.62,88.48,107.64,102.17,106.04
2,62.92573,-147.38306,55.35,63.08,66.95,103.7,92.39,96.25
