return_period_yr,lat,lon,prec_idf_hist,prec_idf_future_medium,prec_idf_future_high,ng_idf_hist,ng_idf_future_medium,ng_idf_future_high
2,62.75745,-148.22032,19.3,24.84,26.16,37.96,33.11,34.43
2,62.7576,-147.58989,18.86,23.04,24.36,38.45,31.98,33.3
2,62.75902,-144.58124,24.45,27.84,29.15,31.77,30.16,31.48
2,62.75909,-146.48399,22.57,24.15,25.47,32.89,31.05,32.37
2,62.75958,-147.03696,22.6,25.44,26.76,36.87,38.07,39.39
2,62.76165,-148.29797,18.38,22.03,23.35,22.79,24.98,26.3
2,62.76172,-145.05688,23.78,27.18,28.5,35.6,31.91,33.23
2,62.76178,-146.00833,30.99,32.2,33.52,43.54,41.2,42.51
2,62.76219,-147.66745,18.03,21.89,23.21,37.45,31.95,33.26
2,62.76265,-145.53261,26.3,28.84,30.16,38.98,38.79,40.11
2,62.76437,-146.56134,22.81,24.31,25.62,33.96,32.39,33.71
2,62.76451,-147.11441,20.88,22.87,24.19,31.98,32.13,33.45
2,62.76546,-144.65816,23.16,26.81,28.13,32.88,29.91,31.23
2,62.76581,-148.37567,19.08,21.93,23.25,22.87,24.73,26.05
2,62.76674,-147.74503,17.14,20.43,21.75,31.6,30.13,31.45
2,62.76735,-146.0856,29.12,30.3,31.62,41.82,39.55,40.87
2,62.76788,-145.13394,23.89,27.06,28.38,35.98,32.39,33.71
2,62.76852,-145.60977,28.88,30.42,31.74,40.32,41.71,43.03
2,62.7694,-147.19191,19.73,22.75,24.07,30.2,28.43,29.75
2,62.76959,-146.63873,23.96,24.45,25.77,36.19,34.01,35.33
2,62.76991,-148.45337,19.91,22.0,23.32,25.52,25.44,26.76
2,62.77123,-147.82263,17.0,19.61,20.93,25.39,25.62,26.94
2,62.77187,-144.73512,23.59,26.88,28.2,32.98,30.57,31.89
2,62.77287,-146.1629,29.77,30.24,31.56,42.22,41.87,43.19
2,62.77396,-148.53111,19.38,22.23,23.55,25.22,25.99,27.31
2,62.774,-145.21103,24.21,27.39,28.71,36.54,35.59,36.91
2,62.77423,-147.26944,22.58,25.5,26.82,38.64,34.6,35.92
2,62.77434,-145.68697,31.89,33.4,34.72,43.6,42.05,43.37
2,62.77477,-146.71616,24.6,25.68,27.0,38.48,37.12,38.44
2,62.77568,-147.90027,15.77,18.25,19.57,18.45,21.09,22.41
2,62.77797,-148.60887,20.68,22.46,23.78,23.34,25.51,26.83
2,62.77822,-144.81213,23.32,27.76,29.08,33.45,32.49,33.81
2,62.77835,-146.24023,32.62,32.35,33.67,52.13,48.99,50.31
2,62.77903,-147.34698,23.7,26.47,27.79,41.64,39.22,40.54
2,62.77991,-146.79359,26.38,29.04,30.36,47.28,42.03,43.35
2,62.78006,-145.28815,24.55,27.63,28.95,36.9,36.14,37.46
2,62.78008,-147.97794,14.98,17.97,19.29,17.81,20.36,21.68
2,62.78011,-145.76421,32.59,35.47,36.79,46.1,45.16,46.48
2,62.78194,-148.68665,22.08,23.2,24.52,23.12,25.1,26.42
2,62.78378,-146.31758,31.63,32.76,34.08,53.12,49.73,51.05
2,62.78378,-147.42456,21.4,24.54,25.86,38.77,34.32,35.64
2,62.78444,-148.05563,17.09,19.71,21.03,21.42,22.66,23.98
2,62.78453,-144.88918,23.47,27.05,28.37,33.83,31.3,32.62
2,62.785,-146.87106,27.04,30.98,32.3,51.1,50.82,52.14
2,62.78583,-145.84146,32.8,36.37,37.69,44.78,45.36,46.68
2,62.78585,-148.76447,23.88,24.43,25.75,25.24,26.72,28.04
2,62.78607,-145.3653,24.69,27.68,29.0,35.75,34.34,35.66
2,62.78846,-147.50217,19.11,23.7,25.02,37.45,32.06,33.38
2,62.78874,-148.13333,19.35,21.92,23.24,26.34,25.3,26.62
2,62.78915,-146.39497,27.62,29.19,30.51,43.31,43.29,44.61
2,62.79004,-146.94858,25.91,29.9,31.22,48.44,45.67,46.99
2,62.79079,-144.96625,23.6,26.77,28.09,35.98,32.31,33.63
2,62.7915,-145.91876,33.19,36.23,37.55,48.89,47.32,48.64
2,62.79204,-145.4425,25.05,27.72,29.04,37.12,36.12,37.44
2,62.79299,-148.21107,18.85,21.68,23.0,24.32,23.49,24.81
2,62.79311,-147.57979,18.93,22.99,24.31,37.5,33.02,34.34
2,62.79422,-144.56708,25.03,27.68,29.0,33.56,30.51,31.83
2,62.79449,-146.4724,24.91,26.25,27.57,37.73,36.07,37.39
2,62.79502,-147.02612,24.81,27.28,28.6,38.16,42.25,43.57
2,62.797,-145.04337,23.64,26.83,28.15,36.11,32.31,33.63
2,62.79713,-145.99609,32.09,34.99,36.31,51.63,49.45,50.77
2,62.7972,-148.28885,17.2,20.31,21.63,20.78,22.18,23.5
2,62.79771,-147.65744,19.23,23.14,24.46,38.19,32.93,34.25
2,62.79796,-145.51973,26.24,28.76,30.08,39.24,37.76,39.08
2,62.79977,-146.54987,25.63,27.0,28.32,38.82,39.57,40.89
2,62.79997,-147.10367,20.93,23.34,24.66,31.67,33.19,34.51
2,62.80067,-144.6441,24.07,27.19,28.51,33.76,30.9,32.22
2,62.80136,-148.36664,17.47,20.58,21.9,22.27,23.6,24.92
2,62.80226,-147.73514,18.01,22.13,23.45,34.72,30.36,31.67
2,62.8027,-146.07346,30.65,33.24,34.56,48.86,47.19,48.51
2,62.80318,-145.12051,24.43,27.82,29.14,37.19,35.49,36.81
2,62.80383,-145.59698,27.6,30.09,31.41,39.64,39.39,40.71
2,62.80486,-147.18127,18.51,21.92,23.24,28.53,28.8,30.12
2,62.80501,-146.62735,26.36,27.6,28.92,41.01,41.37,42.69
2,62.80547,-148.44446,18.9,21.75,23.07,23.45,25.22,26.54
2,62.80677,-147.81285,17.51,20.63,21.95,25.49,25.92,27.24
2,62.80709,-144.72116,24.32,27.51,28.83,33.62,31.37,32.69
2,62.80824,-146.15085,32.26,32.82,34.14,50.37,47.98,49.3
2,62.80929,-145.19771,25.12,29.45,30.77,38.41,40.31,41.63
2,62.80954,-148.52228,20.18,22.42,23.74,23.55,25.46,26.78
2,62.80966,-145.67429,29.45,31.22,32.54,40.03,40.91,42.23
2,62.80971,-147.2589,20.95,23.74,25.06,35.92,32.39,33.71
2,62.8102,-146.70486,25.54,27.14,28.46,43.0,41.89,43.21
2,62.81122,-147.89059,16.47,19.37,20.69,20.33,22.2,23.52
2,62.81345,-144.79828,24.28,27.08,28.4,33.88,32.29,33.61
2,62.81355,-148.60016,20.92,22.79,24.11,22.25,25.12,26.44
2,62.81372,-146.22829,33.72,34.3,35.62,52.08,52.34,53.66
2,62.81451,-147.33655,22.68,24.93,26.25,42.02,38.06,39.38
2,62.81533,-146.78241,26.37,28.36,29.68,46.61,44.93,46.25
2,62.81536,-145.27493,26.3,30.49,31.81,38.89,39.83,41.15
2,62.81544,-145.75162,31.23,33.0,34.32,44.46,41.6,42.92
2,62.81564,-147.96835,16.46,19.82,21.14,19.69,21.86,23.18
2,62.81752,-148.67804,23.72,23.77,25.09,24.49,25.55,26.87
2,62.81915,-146.30576,31.64,32.85,34.17,52.03,51.78,53.1
2,62.81926,-147.41422,21.51,23.53,24.85,39.55,38.92,40.24
2,62.81977,-144.87541,23.62,27.0,28.32,35.91,32.35,33.67
2,62.81999,-148.04614,16.74,20.06,21.38,18.25,21.39,22.71
2,62.82043,-146.85999,26.65,30.38,31.69,47.38,47.17,48.49
2,62.82117,-145.82898,31.78,34.73,36.05,48.08,45.62,46.94
2,62.82139,-145.35219,26.87,30.55,31.87,40.25,39.24,40.56
2,62.82143,-148.75595,26.64,25.62,26.94,30.59,30.59,31.91
2,62.82395,-147.49194,19.61,21.65,22.97,36.49,32.53,33.85
2,62.8243,-148.12396,16.92,19.38,20.7,17.05,19.73,21.05
2,62.82455,-146.38324,27.74,29.68,31.0,45.35,43.99,45.31
2,62.82548,-146.93759,26.52,31.56,32.88,43.82,45.97,47.29
2,62.82604,-144.95259,23.67,27.14,28.46,35.22,32.95,34.27
2,62.82685,-145.90639,32.74,35.15,36.47,51.95,49.94,51.26
2,62.82736,-145.42947,26.3,29.97,31.29,38.46,38.21,39.53
2,62.82856,-148.20181,17.03,18.67,19.99,16.96,18.95,20.27
2,62.82861,-147.56967,18.51,20.93,22.25,35.07,31.03,32.35
2,62.82942,-144.55287,25.4,28.7,30.02,36.16,32.46,33.78
2,62.82988,-146.46077,25.46,27.36,28.68,39.28,40.59,41.91
2,62.83047,-147.01523,22.98,26.73,28.05,35.84,38.95,40.26
2,62.83227,-145.02982,24.05,27.35,28.67,36.98,34.33,35.65
2,62.83249,-145.98383,32.71,35.62,36.94,49.94,50.44,51.76
2,62.83278,-148.27968,16.98,19.56,20.87,17.57,20.57,21.89
2,62.83322,-147.64743,18.35,20.76,22.08,33.98,29.39,30.7
2,62.8333,-145.50681,25.7,29.92,31.24,40.34,38.11,39.43
2,62.83518,-146.53833,26.69,28.27,29.59,45.65,42.78,44.1
2,62.83543,-147.0929,17.93,22.08,23.39,28.15,30.99,32.31
2,62.83589,-144.63,24.11,27.92,29.24,33.53,31.44,32.76
2,62.83694,-148.35757,18.22,20.52,21.84,19.27,21.96,23.28
2,62.83778,-147.72522,18.36,21.19,22.51,34.64,29.86,31.18
2,62.83807,-146.06128,32.52,35.55,36.87,53.78,52.14,53.46
2,62.83844,-145.10706,24.61,27.62,28.94,37.14,35.04,36.36
2,62.83918,-145.58418,25.93,30.19,31.51,38.93,39.95,41.27
2,62.84032,-147.17059,17.5,21.04,22.36,26.88,28.64,29.96
2,62.84042,-146.61592,26.42,28.47,29.79,47.69,44.3,45.62
2,62.84106,-148.43549,20.19,21.95,23.27,21.54,23.58,24.9
2,62.84229,-147.80304,18.43,22.1,23.42,36.39,30.43,31.75
2,62.84231,-144.70715,23.85,27.63,28.95,31.91,30.13,31.45
2,62.84361,-146.13879,32.53,34.29,35.61,52.8,51.88,53.2
2,62.84457,-145.18436,25.59,29.56,30.88,39.86,39.92,41.24
2,62.84501,-145.66158,25.76,29.71,31.03,37.21,38.87,40.19
2,62.84513,-148.51343,21.83,22.54,23.86,25.36,25.92,27.23
2,62.84518,-147.24832,19.35,21.56,22.88,33.85,30.77,32.09
2,62.84563,-146.69354,25.94,27.62,28.94,43.89,45.42,46.74
2,62.84674,-147.88087,19.54,23.73,25.05,40.02,32.56,33.88
2,62.84869,-144.78436,24.19,26.96,28.28,32.74,30.03,31.34
2,62.8491,-146.21632,31.84,33.28,34.6,50.08,51.65,52.97
2,62.84915,-148.5914,22.93,23.14,24.46,27.44,27.87,29.19
2,62.84999,-147.32608,20.87,23.69,25.0,38.72,34.21,35.53
2,62.85065,-145.26167,27.83,31.23,32.55,42.69,41.32,42.64
2,62.85078,-146.77119,25.97,29.24,30.56,40.61,45.14,46.46
2,62.8508,-145.73901,27.11,30.53,31.85,40.67,39.08,40.4
2,62.85117,-147.95874,20.16,24.83,26.15,37.67,32.02,33.34
2,62.85313,-148.6694,25.2,24.33,25.64,30.45,29.27,30.59
2,62.85455,-146.29388,29.64,31.81,33.13,47.75,49.63,50.95
2,62.85474,-147.40387,20.48,22.76,24.08,38.3,34.35,35.67
2,62.85501,-144.8616,24.62,27.44,28.76,36.41,33.1,34.42
2,62.85552,-148.03665,19.1,23.17,24.49,25.48,26.67,27.99
2,62.85587,-146.84888,26.71,31.69,33.01,37.53,43.75,45.07
2,62.85653,-145.81648,29.75,31.87,33.19,47.46,43.75,45.07
2,62.85668,-145.33902,28.59,31.78,33.1,46.59,42.38,43.7
2,62.85704,-148.74741,27.91,25.91,27.23,42.61,32.89,34.21
2,62.85946,-147.48167,18.74,21.51,22.83,33.08,30.12,31.44
2,62.85985,-148.11456,17.49,20.04,21.36,18.45,20.63,21.95
2,62.85994,-146.37149,25.66,29.11,30.43,46.33,46.13,47.45
2,62.86092,-146.92657,23.11,29.08,30.4,34.19,39.62,40.94
2,62.86129,-144.93889,25.1,28.13,29.44,36.61,35.13,36.44
2,62.86222,-145.89398,31.48,32.49,33.81,49.32,49.31,50.63
2,62.86267,-145.41643,27.06,30.65,31.97,42.89,41.08,42.4
2,62.86412,-147.55951,18.19,20.28,21.6,32.14,28.96,30.28
2,62.86412,-148.19252,17.09,19.46,20.78,18.66,20.95,22.27
2,62.86463,-144.53864,26.21,29.91,31.23,36.52,33.62,34.94
2,62.86529,-146.44911,25.06,28.24,29.56,45.4,43.89,45.21
2,62.86593,-147.00433,18.52,24.58,25.9,29.79,32.62,33.94
2,62.86753,-145.0162,24.98,28.29,29.61,37.23,34.95,36.27
2,62.86787,-145.97153,32.06,33.13,34.45,49.03,50.25,51.57
2,62.86834,-148.27049,18.81,20.21,21.53,21.55,22.99,24.31
2,62.8686,-145.49387,26.48,29.11,30.43,40.2,38.07,39.39
2,62.86872,-147.63739,18.78,20.39,21.71,33.85,31.0,32.32
2,62.87059,-146.52676,26.04,28.13,29.44,47.24,44.88,46.2
2,62.87089,-147.08209,16.29,20.98,22.3,26.67,28.94,30.26
2,62.87111,-144.61586,25.65,29.14,30.46,34.58,32.57,33.88
2,62.87251,-148.34848,20.49,21.86,23.18,24.22,25.12,26.44
2,62.87329,-147.71527,19.01,21.39,22.71,36.32,32.62,33.94
2,62.87347,-146.04909,31.75,33.57,34.89,52.87,53.1,54.42
2,62.8737,-145.09357,25.17,29.18,30.5,37.39,35.44,36.76
2,62.87449,-145.57132,25.58,28.57,29.89,38.43,38.5,39.82
2,62.87579,-147.1599,16.65,20.35,21.67,27.54,28.22,29.54
2,62.87585,-146.60446,25.52,28.73,30.05,46.26,45.31,46.63
2,62.87663,-148.42651,22.06,23.12,24.44,25.3,26.48,27.8
2,62.87754,-144.69313,25.09,28.31,29.63,34.15,32.91,34.23
2,62.87781,-147.79318,19.93,22.47,23.79,42.66,36.42,37.74
2,62.87901,-146.12668,31.21,33.58,34.9,49.59,52.84,54.16
2,62.87985,-145.17096,26.05,29.05,30.37,38.23,36.98,38.3
2,62.88034,-145.64883,24.96,29.39,30.7,38.67,38.07,39.39
2,62.88066,-147.23773,17.91,21.51,22.83,31.73,30.18,31.5
2,62.88071,-148.50455,24.01,23.62,24.94,27.43,28.57,29.89
2,62.88228,-147.87115,21.01,25.13,26.45,45.29,38.69,40.01
2,62.88392,-144.77045,24.48,27.99,29.31,33.65,32.29,33.61
2,62.88452,-146.20432,28.07,31.49,32.81,46.03,47.21,48.52
2,62.88474,-148.58264,26.19,25.1,26.42,32.93,32.0,33.32
2,62.88547,-147.31558,19.59,23.09,24.41,35.43,32.21,33.53
2,62.88594,-145.24838,27.22,29.56,30.88,41.12,41.17,42.49
2,62.88614,-145.72636,25.83,28.94,30.26,41.99,38.74,40.06
2,62.8867,-147.94913,21.55,26.09,27.41,40.97,36.08,37.4
2,62.88871,-148.66074,28.69,27.1,28.42,45.19,36.44,37.76
2,62.88996,-146.28198,25.82,29.13,30.45,42.24,43.08,44.4
2,62.89023,-147.39348,19.46,22.05,23.37,35.46,32.85,34.17
2,62.89025,-144.84778,25.14,28.57,29.89,35.97,36.02,37.34
2,62.89108,-148.02713,20.57,23.34,24.66,27.12,28.44,29.76
2,62.89131,-146.83774,19.63,24.5,25.82,29.42,33.07,34.39
2,62.89188,-145.80392,27.54,28.81,30.13,41.95,39.84,41.16
2,62.89198,-145.32584,29.23,30.49,31.81,43.07,40.36,41.68
2,62.89264,-148.73885,32.84,30.3,31.62,49.3,45.02,46.33
2,62.89495,-147.47139,18.44,20.74,22.06,34.23,31.98,33.3
2,62.89537,-146.3597,24.61,27.64,28.96,42.26,41.76,43.08
2,62.8954,-148.10515,18.77,20.39,21.71,21.92,21.95,23.27
2,62.89638,-146.91556,18.24,23.27,24.59,27.91,30.84,32.16
2,62.89652,-148.81699,35.74,32.49,33.81,52.69,46.13,47.45
2,62.89655,-144.92517,26.19,29.74,31.05,39.99,37.73,39.05
2,62.89758,-145.88153,30.05,30.59,31.91,42.53,41.26,42.58
2,62.89798,-145.40334,28.28,29.79,31.11,46.06,41.16,42.47
2,62.89962,-147.54933,19.21,21.24,22.56,37.34,34.44,35.76
2,62.89967,-148.1832,19.01,20.51,21.82,24.19,23.88,25.2
2,62.89985,-144.52435,26.87,29.85,31.17,35.85,33.17,34.49
2,62.90073,-146.43742,24.98,28.16,29.48,42.42,41.3,42.62
2,62.90139,-146.99339,17.54,22.0,23.32,27.71,29.41,30.73
2,62.90279,-145.00258,26.46,30.05,31.36,42.75,37.2,38.52
2,62.90323,-145.95917,31.23,32.06,33.38,45.27,46.57,47.89
2,62.9039,-148.26128,21.64,22.85,24.17,28.44,25.94,27.26
2,62.90392,-145.48087,27.2,28.36,29.68,39.67,37.85,39.17
2,62.90424,-147.6273,20.51,23.74,25.06,45.97,39.85,41.17
2,62.90604,-146.5152,25.45,29.04,30.36,43.7,43.46,44.78
2,62.90633,-144.60168,26.87,29.74,31.06,35.82,34.19,35.51
2,62.90635,-147.07126,17.33,21.08,22.4,28.42,28.32,29.64
2,62.90807,-148.33939,23.69,24.25,25.57,33.37,29.31,30.63
2,62.90881,-147.70529,20.7,24.17,25.49,45.97,41.35,42.67
2,62.90884,-146.03685,31.3,33.8,35.12,47.06,46.91,48.23
2,62.90898,-145.08005,27.03,30.61,31.93,42.75,37.84,39.16
2,62.90982,-145.55844,26.06,27.66,28.98,37.18,35.38,36.7
2,62.91127,-147.14917,17.32,20.69,22.01,28.62,29.67,30.99
2,62.91129,-146.59299,24.48,29.81,31.13,38.58,42.56,43.88
2,62.9122,-148.41751,24.56,24.48,25.8,32.67,29.6,30.92
2,62.91277,-144.67905,26.73,29.64,30.96,36.94,35.65,36.97
2,62.91333,-147.78333,20.72,23.61,24.93,45.25,39.13,40.45
2,62.91439,-146.11456,28.67,32.65,33.97,45.1,45.74,47.06
2,62.91513,-145.15753,26.87,30.3,31.62,42.43,38.21,39.53
2,62.91567,-145.63605,27.36,29.58,30.9,46.06,39.99,41.31
2,62.91614,-147.2271,17.58,21.63,22.95,31.38,29.87,31.19
2,62.91629,-148.49567,25.27,24.74,26.06,31.87,29.28,30.6
2,62.9165,-146.67081,22.46,27.36,28.68,34.08,36.87,38.19
2,62.91781,-147.86139,21.4,24.32,25.64,43.46,36.09,37.41
2,62.91916,-144.75647,25.24,28.51,29.83,34.41,34.51,35.83
2,62.9199,-146.19229,25.26,29.43,30.74,42.77,41.75,43.07
2,62.92032,-148.57384,28.36,27.51,28.83,41.49,35.2,36.52
2,62.92096,-147.30507,18.61,22.44,23.76,32.81,31.21,32.53
2,62.92123,-145.23505,26.04,28.34,29.66,40.26,36.65,37.97
2,62.92148,-145.71368,28.4,30.24,31.56,50.12,45.64,46.96
2,62.92167,-146.74866,20.56,23.81,25.13,29.24,33.09,34.41
2,62.92223,-147.93945,21.69,25.14,26.46,38.9,34.0,35.32
2,62.92431,-148.65204,33.21,31.2,32.52,51.98,46.93,48.25
2,62.92537,-146.27007,23.71,27.36,28.68,42.15,38.89,40.21
2,62.92551,-144.83391,25.7,28.88,30.2,36.74,34.87,36.19
2,62.92573,-147.38306,18.89,21.53,22.85,35.39,31.53,32.85
