return_period_yr,lat,lon,prec_idf_hist,prec_idf_future_medium,prec_idf_future_high,ng_idf_hist,ng_idf_future_medium,ng_idf_future_high
2,62.70904,-146.81587,14.4,15.15,16.02,23.35,22.28,23.15
2,62.70904,-147.99701,10.15,11.66,12.53,17.49,15.97,16.84
2,62.70945,-145.78925,17.18,19.82,20.69,23.26,21.74,22.61
2,62.70951,-145.31448,14.97,16.68,17.55,21.33,19.34,20.21
2,62.71079,-148.70383,15.2,15.04,15.91,19.98,18.7,19.57
2,62.7128,-147.44513,12.44,14.79,15.66,21.28,21.09,21.96
2,62.71301,-146.34116,13.82,15.57,16.44,20.11,16.94,17.81
2,62.71338,-148.07449,11.3,13.43,14.3,22.33,19.21,20.08
2,62.71404,-144.91656,14.79,17.62,18.49,20.98,20.54,21.41
2,62.71412,-146.89314,14.19,14.76,15.63,21.86,19.5,20.37
2,62.7147,-148.78142,14.86,14.4,15.27,16.71,17.22,18.09
2,62.71516,-145.86632,16.81,18.86,19.73,23.69,20.69,21.56
2,62.7155,-145.39145,15.92,17.28,18.15,24.8,21.19,22.06
2,62.71731,-144.51855,16.49,18.91,19.78,17.88,19.71,20.58
2,62.71748,-147.52254,11.4,14.17,15.04,20.96,19.89,20.76
2,62.71767,-148.15201,12.73,15.87,16.74,26.7,22.94,23.81
2,62.71838,-146.41833,13.63,15.34,16.21,20.27,17.23,18.1
2,62.71914,-146.97046,13.67,15.35,16.22,20.71,19.88,20.75
2,62.72028,-144.99345,15.21,17.88,18.75,22.13,20.61,21.48
2,62.72082,-145.94342,17.03,19.15,20.02,22.98,21.05,21.92
2,62.72145,-145.46843,16.58,17.9,18.77,25.08,23.46,24.33
2,62.72192,-148.22954,12.35,15.52,16.39,26.31,22.97,23.84
2,62.72211,-147.59996,10.93,13.97,14.84,22.76,20.08,20.95
2,62.7237,-146.49557,13.66,14.97,15.84,22.72,19.97,20.85
2,62.7238,-144.59535,15.62,18.48,19.35,18.31,19.7,20.57
2,62.72411,-147.04779,13.31,15.23,16.1,21.12,21.25,22.12
2,62.72611,-148.3071,12.36,15.12,15.99,20.44,19.33,20.21
2,62.72643,-146.02054,17.12,18.41,19.28,23.03,21.18,22.05
2,62.72648,-145.07037,15.35,17.64,18.51,22.24,20.61,21.48
2,62.72669,-147.67741,10.93,13.41,14.28,21.03,18.46,19.33
2,62.72736,-145.54546,17.38,19.09,19.96,25.85,25.89,26.76
2,62.72897,-146.57281,14.07,14.87,15.74,21.87,20.86,21.73
2,62.72904,-147.12514,12.82,14.37,15.24,19.01,18.81,19.68
2,62.73024,-144.67218,14.73,17.7,18.57,17.93,19.15,20.02
2,62.73026,-148.38467,13.44,15.61,16.48,17.98,19.37,20.24
2,62.73124,-147.7549,11.63,13.45,14.32,24.37,19.07,19.94
2,62.73199,-146.09772,16.67,18.02,18.89,22.8,22.5,23.37
2,62.73263,-145.14732,15.12,17.0,17.87,21.83,20.29,21.16
2,62.73321,-145.62253,18.83,20.22,21.09,26.32,27.5,28.37
2,62.73392,-147.20251,12.8,14.91,15.78,20.09,18.76,19.63
2,62.73418,-146.65009,14.89,15.35,16.22,23.19,22.93,23.8
2,62.73436,-148.46228,14.01,15.89,16.76,17.91,19.2,20.07
2,62.73572,-147.8324,11.9,13.31,14.18,23.57,19.25,20.12
2,62.73663,-144.74905,14.71,17.32,18.19,19.29,19.25,20.12
2,62.7375,-146.1749,16.73,17.67,18.54,24.18,23.45,24.32
2,62.73841,-148.53992,13.78,15.14,16.01,17.4,17.46,18.33
2,62.73873,-145.2243,15.11,17.2,18.07,23.0,20.5,21.37
2,62.73875,-147.27994,14.87,16.98,17.85,25.52,23.04,23.91
2,62.73901,-145.69962,20.01,21.92,22.8,27.63,27.84,28.71
2,62.73935,-146.72742,14.94,15.72,16.59,23.37,22.82,23.69
2,62.74016,-147.90994,11.2,12.51,13.38,16.6,16.83,17.7
2,62.74241,-148.61757,14.26,14.97,15.84,17.49,17.54,18.41
2,62.74297,-144.82596,14.75,17.06,17.93,20.59,19.0,19.87
2,62.74297,-146.25212,17.08,17.75,18.63,25.19,22.84,23.71
2,62.74353,-147.35739,15.29,17.56,18.43,26.34,23.64,24.51
2,62.74449,-146.80475,15.04,16.08,16.95,24.19,22.84,23.71
2,62.74455,-147.98749,10.33,12.03,12.9,15.27,14.32,15.19
2,62.74478,-145.30133,15.62,17.05,17.92,23.67,20.28,21.15
2,62.74478,-145.77673,20.18,22.52,23.39,27.42,27.41,28.28
2,62.74637,-148.69525,14.76,15.01,15.88,16.88,17.71,18.58
2,62.74827,-147.43486,13.43,15.74,16.61,24.0,22.13,23.0
2,62.74839,-146.32938,16.8,17.99,18.86,24.93,23.15,24.02
2,62.74891,-148.06506,12.04,13.52,14.39,22.81,18.44,19.31
2,62.74926,-144.90289,15.3,17.84,18.71,21.78,19.91,20.78
2,62.74957,-146.88213,15.8,16.74,17.61,25.71,23.26,24.13
2,62.75027,-148.77295,15.35,15.13,16.0,16.08,16.07,16.94
2,62.7505,-145.85391,20.12,21.92,22.79,26.83,25.86,26.73
2,62.75078,-145.37839,15.93,17.18,18.06,24.59,20.45,21.32
2,62.75296,-147.51236,12.41,15.35,16.22,23.77,21.25,22.12
2,62.7532,-148.14268,13.06,15.77,16.64,27.69,23.77,24.64
2,62.75377,-146.40668,15.76,17.12,17.99,23.04,21.3,22.17
2,62.75459,-146.95953,15.82,17.49,18.36,26.6,24.57,25.44
2,62.75552,-144.97987,15.63,18.15,19.02,23.17,21.19,22.06
2,62.75616,-145.93111,20.72,22.12,22.99,28.38,27.29,28.16
2,62.75674,-145.45547,16.64,18.0,18.87,25.44,23.55,24.42
2,62.75745,-148.22032,12.73,16.39,17.26,25.04,21.85,22.72
2,62.7576,-147.58989,12.44,15.2,16.07,25.37,21.1,21.97
2,62.75902,-144.58124,16.13,18.36,19.23,20.96,19.9,20.77
2,62.75909,-146.48399,14.89,15.94,16.81,21.7,20.48,21.35
2,62.75958,-147.03696,14.91,16.78,17.65,24.32,25.12,25.99
2,62.76165,-148.29797,12.13,14.53,15.4,15.04,16.48,17.35
2,62.76172,-145.05688,15.69,17.93,18.8,23.49,21.05,21.92
2,62.76178,-146.00833,20.44,21.24,22.11,28.73,27.18,28.05
2,62.76219,-147.66745,11.9,14.44,15.31,24.71,21.08,21.95
2,62.76265,-145.53261,17.35,19.03,19.9,25.72,25.59,26.46
2,62.76437,-146.56134,15.05,16.04,16.91,22.4,21.37,22.24
2,62.76451,-147.11441,13.78,15.09,15.96,21.1,21.2,22.07
2,62.76546,-144.65816,15.28,17.69,18.56,21.69,19.74,20.61
2,62.76581,-148.37567,12.59,14.47,15.34,15.09,16.32,17.19
2,62.76674,-147.74503,11.31,13.48,14.35,20.85,19.88,20.75
2,62.76735,-146.0856,19.21,19.99,20.86,27.59,26.09,26.96
2,62.76788,-145.13394,15.76,17.85,18.73,23.74,21.37,22.24
2,62.76852,-145.60977,19.06,20.07,20.94,26.6,27.52,28.39
2,62.7694,-147.19191,13.01,15.01,15.88,19.93,18.76,19.63
2,62.76959,-146.63873,15.8,16.13,17.0,23.87,22.44,23.31
2,62.76991,-148.45337,13.14,14.52,15.39,16.84,16.78,17.65
2,62.77123,-147.82263,11.21,12.94,13.81,16.75,16.9,17.77
2,62.77187,-144.73512,15.56,17.74,18.61,21.76,20.17,21.04
2,62.77287,-146.1629,19.64,19.95,20.82,27.85,27.63,28.5
2,62.77396,-148.53111,12.79,14.67,15.54,16.64,17.15,18.02
2,62.774,-145.21103,15.97,18.07,18.94,24.11,23.48,24.35
2,62.77423,-147.26944,14.9,16.82,17.69,25.49,22.83,23.7
2,62.77434,-145.68697,21.04,22.04,22.91,28.76,27.74,28.61
2,62.77477,-146.71616,16.23,16.94,17.81,25.39,24.49,25.36
2,62.77568,-147.90027,10.4,12.04,12.91,12.17,13.92,14.79
2,62.77797,-148.60887,13.64,14.82,15.69,15.4,16.83,17.7
2,62.77822,-144.81213,15.38,18.31,19.18,22.07,21.44,22.31
2,62.77835,-146.24023,21.52,21.34,22.21,34.39,32.32,33.19
2,62.77903,-147.34698,15.64,17.46,18.33,27.47,25.87,26.74
2,62.77991,-146.79359,17.4,19.16,20.03,31.2,27.73,28.6
2,62.78006,-145.28815,16.2,18.23,19.1,24.34,23.84,24.71
2,62.78008,-147.97794,9.89,11.86,12.73,11.75,13.43,14.3
2,62.78011,-145.76421,21.5,23.4,24.27,30.41,29.79,30.67
2,62.78194,-148.68665,14.57,15.3,16.17,15.25,16.56,17.43
2,62.78378,-146.31758,20.87,21.61,22.48,35.04,32.81,33.68
2,62.78378,-147.42456,14.12,16.19,17.06,25.58,22.64,23.51
2,62.78444,-148.05563,11.28,13.0,13.87,14.13,14.95,15.82
2,62.78453,-144.88918,15.48,17.85,18.72,22.32,20.65,21.52
2,62.785,-146.87106,17.84,20.44,21.31,33.72,33.53,34.4
2,62.78583,-145.84146,21.64,24.0,24.87,29.55,29.93,30.8
2,62.78585,-148.76447,15.75,16.12,16.99,16.65,17.63,18.5
2,62.78607,-145.3653,16.29,18.26,19.13,23.58,22.66,23.53
2,62.78846,-147.50217,12.61,15.64,16.51,24.71,21.15,22.02
2,62.78874,-148.13333,12.77,14.46,15.33,17.38,16.69,17.56
2,62.78915,-146.39497,18.22,19.26,20.13,28.57,28.56,29.43
2,62.79004,-146.94858,17.09,19.73,20.6,31.96,30.13,31.0
2,62.79079,-144.96625,15.57,17.66,18.53,23.74,21.32,22.19
2,62.7915,-145.91876,21.9,23.91,24.78,32.26,31.22,32.09
2,62.79204,-145.4425,16.53,18.29,19.16,24.49,23.83,24.7
2,62.79299,-148.21107,12.44,14.3,15.17,16.04,15.5,16.37
2,62.79311,-147.57979,12.49,15.16,16.04,24.74,21.79,22.66
2,62.79422,-144.56708,16.51,18.26,19.13,22.14,20.13,21.0
2,62.79449,-146.4724,16.44,17.32,18.19,24.89,23.8,24.67
2,62.79502,-147.02612,16.37,18.0,18.87,25.18,27.88,28.75
2,62.797,-145.04337,15.6,17.7,18.57,23.83,21.32,22.19
2,62.79713,-145.99609,21.17,23.08,23.95,34.06,32.62,33.49
2,62.7972,-148.28885,11.35,13.4,14.27,13.71,14.63,15.5
2,62.79771,-147.65744,12.69,15.27,16.14,25.2,21.73,22.6
2,62.79796,-145.51973,17.31,18.97,19.84,25.89,24.91,25.78
2,62.79977,-146.54987,16.91,17.82,18.69,25.61,26.11,26.98
2,62.79997,-147.10367,13.81,15.4,16.27,20.9,21.9,22.77
2,62.80067,-144.6441,15.88,17.94,18.81,22.27,20.38,21.25
2,62.80136,-148.36664,11.53,13.58,14.45,14.69,15.57,16.44
2,62.80226,-147.73514,11.88,14.6,15.47,22.9,20.03,20.9
2,62.8027,-146.07346,20.22,21.93,22.8,32.24,31.13,32.0
2,62.80318,-145.12051,16.12,18.36,19.23,24.54,23.41,24.28
2,62.80383,-145.59698,18.21,19.85,20.72,26.15,25.99,26.86
2,62.80486,-147.18127,12.21,14.46,15.33,18.82,19.0,19.87
2,62.80501,-146.62735,17.39,18.21,19.08,27.06,27.29,28.16
2,62.80547,-148.44446,12.47,14.35,15.22,15.47,16.64,17.51
2,62.80677,-147.81285,11.55,13.61,14.48,16.81,17.1,17.97
2,62.80709,-144.72116,16.04,18.15,19.02,22.18,20.7,21.57
2,62.80824,-146.15085,21.28,21.65,22.53,33.23,31.66,32.53
2,62.80929,-145.19771,16.58,19.43,20.3,25.34,26.6,27.47
2,62.80954,-148.52228,13.31,14.79,15.66,15.54,16.8,17.67
2,62.80966,-145.67429,19.43,20.6,21.47,26.41,26.99,27.86
2,62.80971,-147.2589,13.82,15.66,16.53,23.7,21.37,22.24
2,62.8102,-146.70486,16.85,17.9,18.77,28.37,27.64,28.51
2,62.81122,-147.89059,10.87,12.78,13.65,13.42,14.65,15.52
2,62.81345,-144.79828,16.02,17.87,18.74,22.35,21.31,22.18
2,62.81355,-148.60016,13.8,15.03,15.9,14.68,16.57,17.44
2,62.81372,-146.22829,22.25,22.63,23.5,34.36,34.53,35.41
2,62.81451,-147.33655,14.96,16.45,17.32,27.72,25.11,25.98
2,62.81533,-146.78241,17.4,18.71,19.58,30.75,29.64,30.51
2,62.81536,-145.27493,17.35,20.12,20.99,25.66,26.28,27.15
2,62.81544,-145.75162,20.6,21.77,22.64,29.33,27.45,28.32
2,62.81564,-147.96835,10.86,13.08,13.95,12.99,14.42,15.29
2,62.81752,-148.67804,15.65,15.68,16.55,16.16,16.86,17.73
2,62.81915,-146.30576,20.87,21.67,22.54,34.33,34.16,35.03
2,62.81926,-147.41422,14.19,15.53,16.4,26.09,25.68,26.55
2,62.81977,-144.87541,15.58,17.82,18.69,23.69,21.34,22.21
2,62.81999,-148.04614,11.05,13.23,14.1,12.04,14.11,14.98
2,62.82043,-146.85999,17.58,20.04,20.91,31.26,31.12,31.99
2,62.82117,-145.82898,20.97,22.91,23.78,31.72,30.1,30.97
2,62.82139,-145.35219,17.73,20.15,21.02,26.56,25.89,26.76
2,62.82143,-148.75595,17.58,16.9,17.77,20.18,20.18,21.05
2,62.82395,-147.49194,12.94,14.28,15.15,24.08,21.46,22.33
2,62.8243,-148.12396,11.16,12.78,13.65,11.25,13.02,13.89
2,62.82455,-146.38324,18.3,19.58,20.45,29.92,29.02,29.89
2,62.82548,-146.93759,17.49,20.82,21.69,28.91,30.33,31.2
2,62.82604,-144.95259,15.61,17.9,18.77,23.24,21.74,22.61
2,62.82685,-145.90639,21.6,23.19,24.06,34.27,32.95,33.82
2,62.82736,-145.42947,17.35,19.77,20.65,25.37,25.21,26.08
2,62.82856,-148.20181,11.24,12.32,13.19,11.19,12.5,13.37
2,62.82861,-147.56967,12.21,13.81,14.68,23.14,20.48,21.35
2,62.82942,-144.55287,16.76,18.93,19.81,23.86,21.42,22.29
2,62.82988,-146.46077,16.8,18.05,18.92,25.91,26.78,27.65
2,62.83047,-147.01523,15.16,17.63,18.5,23.65,25.69,26.56
2,62.83227,-145.02982,15.87,18.05,18.92,24.4,22.65,23.52
2,62.83249,-145.98383,21.58,23.5,24.37,32.95,33.28,34.15
2,62.83278,-148.27968,11.2,12.9,13.77,11.59,13.57,14.44
2,62.83322,-147.64743,12.11,13.69,14.56,22.42,19.39,20.26
2,62.8333,-145.50681,16.95,19.74,20.61,26.62,25.15,26.02
2,62.83518,-146.53833,17.61,18.65,19.52,30.12,28.22,29.09
2,62.83543,-147.0929,11.83,14.56,15.43,18.57,20.44,21.32
2,62.83589,-144.63,15.9,18.42,19.29,22.12,20.75,21.62
2,62.83694,-148.35757,12.02,13.54,14.41,12.71,14.49,15.36
2,62.83778,-147.72522,12.11,13.98,14.85,22.85,19.7,20.57
2,62.83807,-146.06128,21.45,23.46,24.33,35.48,34.4,35.27
2,62.83844,-145.10706,16.24,18.22,19.09,24.51,23.12,23.99
2,62.83918,-145.58418,17.11,19.92,20.79,25.69,26.36,27.23
2,62.84032,-147.17059,11.55,13.88,14.75,17.73,18.9,19.77
2,62.84042,-146.61592,17.43,18.78,19.65,31.47,29.22,30.09
2,62.84106,-148.43549,13.32,14.48,15.35,14.21,15.56,16.43
2,62.84229,-147.80304,12.16,14.58,15.45,24.01,20.07,20.95
2,62.84231,-144.70715,15.74,18.23,19.1,21.05,19.88,20.75
2,62.84361,-146.13879,21.46,22.62,23.49,34.84,34.23,35.1
2,62.84457,-145.18436,16.88,19.5,20.37,26.3,26.34,27.21
2,62.84501,-145.66158,17.0,19.6,20.47,24.55,25.64,26.51
2,62.84513,-148.51343,14.4,14.87,15.74,16.73,17.1,17.97
2,62.84518,-147.24832,12.77,14.22,15.1,22.33,20.3,21.17
2,62.84563,-146.69354,17.12,18.22,19.09,28.96,29.96,30.83
2,62.84674,-147.88087,12.89,15.66,16.53,26.4,21.48,22.35
2,62.84869,-144.78436,15.96,17.79,18.66,21.6,19.81,20.68
2,62.8491,-146.21632,21.01,21.96,22.83,33.04,34.07,34.94
2,62.84915,-148.5914,15.13,15.27,16.14,18.1,18.39,19.26
2,62.84999,-147.32608,13.77,15.63,16.5,25.55,22.57,23.44
2,62.85065,-145.26167,18.36,20.6,21.47,28.17,27.26,28.13
2,62.85078,-146.77119,17.14,19.29,20.16,26.8,29.78,30.65
2,62.8508,-145.73901,17.89,20.14,21.02,26.83,25.79,26.66
2,62.85117,-147.95874,13.3,16.38,17.25,24.85,21.13,22.0
2,62.85313,-148.6694,16.62,16.05,16.92,20.09,19.31,20.18
2,62.85455,-146.29388,19.56,20.98,21.86,31.51,32.75,33.62
2,62.85474,-147.40387,13.51,15.02,15.89,25.27,22.66,23.54
2,62.85501,-144.8616,16.24,18.1,18.97,24.02,21.84,22.71
2,62.85552,-148.03665,12.6,15.29,16.16,16.81,17.59,18.46
2,62.85587,-146.84888,17.62,20.91,21.78,24.76,28.87,29.74
2,62.85653,-145.81648,19.63,21.02,21.89,31.31,28.87,29.74
2,62.85668,-145.33902,18.86,20.97,21.84,30.73,27.96,28.83
2,62.85704,-148.74741,18.42,17.09,17.96,28.11,21.7,22.57
2,62.85946,-147.48167,12.37,14.19,15.06,21.82,19.87,20.75
2,62.85985,-148.11456,11.54,13.22,14.09,12.17,13.61,14.48
2,62.85994,-146.37149,16.93,19.2,20.07,30.57,30.43,31.3
2,62.86092,-146.92657,15.25,19.19,20.06,22.56,26.14,27.01
2,62.86129,-144.93889,16.56,18.56,19.43,24.15,23.17,24.04
2,62.86222,-145.89398,20.77,21.43,22.3,32.54,32.53,33.4
2,62.86267,-145.41643,17.85,20.22,21.09,28.3,27.1,27.97
2,62.86412,-147.55951,12.0,13.38,14.25,21.21,19.1,19.97
2,62.86412,-148.19252,11.27,12.84,13.71,12.31,13.82,14.69
2,62.86463,-144.53864,17.29,19.73,20.6,24.1,22.18,23.05
2,62.86529,-146.44911,16.53,18.63,19.5,29.96,28.96,29.83
2,62.86593,-147.00433,12.22,16.22,17.09,19.65,21.52,22.39
2,62.86753,-145.0162,16.48,18.66,19.54,24.56,23.06,23.93
2,62.86787,-145.97153,21.15,21.86,22.73,32.35,33.15,34.03
2,62.86834,-148.27049,12.41,13.34,14.21,14.22,15.17,16.04
2,62.8686,-145.49387,17.47,19.2,20.07,26.52,25.12,25.99
2,62.86872,-147.63739,12.39,13.45,14.32,22.33,20.45,21.32
2,62.87059,-146.52676,17.18,18.56,19.43,31.17,29.61,30.48
2,62.87089,-147.08209,10.75,13.84,14.71,17.6,19.09,19.96
2,62.87111,-144.61586,16.92,19.23,20.1,22.82,21.49,22.36
2,62.87251,-148.34848,13.52,14.43,15.3,15.98,16.57,17.44
2,62.87329,-147.71527,12.54,14.11,14.98,23.96,21.52,22.39
2,62.87347,-146.04909,20.95,22.15,23.02,34.88,35.04,35.91
2,62.8737,-145.09357,16.61,19.25,20.12,24.67,23.38,24.25
2,62.87449,-145.57132,16.88,18.85,19.72,25.35,25.4,26.27
2,62.87579,-147.1599,10.99,13.42,14.29,18.17,18.62,19.49
2,62.87585,-146.60446,16.84,18.96,19.83,30.52,29.89,30.77
2,62.87663,-148.42651,14.55,15.25,16.12,16.69,17.47,18.34
2,62.87754,-144.69313,16.55,18.68,19.55,22.53,21.71,22.58
2,62.87781,-147.79318,13.15,14.83,15.7,28.14,24.03,24.9
2,62.87901,-146.12668,20.59,22.16,23.03,32.72,34.86,35.73
2,62.87985,-145.17096,17.19,19.17,20.04,25.22,24.4,25.27
2,62.88034,-145.64883,16.47,19.39,20.26,25.52,25.12,25.99
2,62.88066,-147.23773,11.81,14.19,15.06,20.93,19.91,20.78
2,62.88071,-148.50455,15.84,15.58,16.45,18.09,18.85,19.72
2,62.88228,-147.87115,13.86,16.58,17.45,29.88,25.53,26.4
2,62.88392,-144.77045,16.15,18.46,19.33,22.2,21.3,22.17
2,62.88452,-146.20432,18.52,20.78,21.65,30.37,31.14,32.01
2,62.88474,-148.58264,17.28,16.56,17.43,21.73,21.12,21.99
2,62.88547,-147.31558,12.92,15.23,16.11,23.37,21.25,22.12
2,62.88594,-145.24838,17.96,19.5,20.38,27.13,27.16,28.03
2,62.88614,-145.72636,17.04,19.1,19.97,27.71,25.56,26.43
2,62.8867,-147.94913,14.22,17.22,18.09,27.03,23.81,24.68
2,62.88871,-148.66074,18.93,17.88,18.75,29.81,24.04,24.91
2,62.88996,-146.28198,17.04,19.22,20.09,27.87,28.42,29.29
2,62.89023,-147.39348,12.84,14.55,15.42,23.4,21.67,22.54
2,62.89025,-144.84778,16.59,18.85,19.72,23.73,23.77,24.64
2,62.89108,-148.02713,13.57,15.4,16.27,17.89,18.76,19.64
2,62.89131,-146.83774,12.95,16.17,17.04,19.41,21.82,22.69
2,62.89188,-145.80392,18.17,19.01,19.88,27.68,26.29,27.16
2,62.89198,-145.32584,19.28,20.12,20.99,28.41,26.63,27.5
2,62.89264,-148.73885,21.66,19.99,20.86,32.53,29.7,30.57
2,62.89495,-147.47139,12.17,13.69,14.56,22.58,21.1,21.97
2,62.89537,-146.3597,16.24,18.24,19.11,27.88,27.55,28.42
2,62.8954,-148.10515,12.38,13.45,14.32,14.46,14.48,15.35
2,62.89638,-146.91556,12.03,15.35,16.22,18.41,20.34,21.22
2,62.89652,-148.81699,23.58,21.44,22.31,34.76,30.43,31.3
2,62.89655,-144.92517,17.28,19.62,20.49,26.38,24.89,25.76
2,62.89758,-145.88153,19.82,20.18,21.05,28.06,27.22,28.09
2,62.89798,-145.40334,18.66,19.66,20.53,30.39,27.15,28.02
2,62.89962,-147.54933,12.67,14.01,14.88,24.64,22.72,23.59
2,62.89967,-148.1832,12.54,13.53,14.4,15.96,15.75,16.62
2,62.89985,-144.52435,17.73,19.69,20.56,23.65,21.88,22.75
2,62.90073,-146.43742,16.48,18.58,19.45,27.98,27.25,28.12
2,62.90139,-146.99339,11.57,14.52,15.39,18.28,19.4,20.28
2,62.90279,-145.00258,17.45,19.82,20.69,28.2,24.54,25.41
2,62.90323,-145.95917,20.6,21.15,22.02,29.87,30.73,31.6
2,62.9039,-148.26128,14.28,15.08,15.95,18.76,17.12,17.99
2,62.90392,-145.48087,17.94,18.71,19.58,26.17,24.97,25.84
2,62.90424,-147.6273,13.53,15.67,16.54,30.33,26.29,27.16
2,62.90604,-146.5152,16.79,19.16,20.03,28.83,28.67,29.54
2,62.90633,-144.60168,17.72,19.62,20.49,23.64,22.56,23.43
2,62.90635,-147.07126,11.43,13.91,14.78,18.75,18.69,19.56
2,62.90807,-148.33939,15.63,16.0,16.87,22.02,19.33,20.21
2,62.90881,-147.70529,13.66,15.94,16.81,30.33,27.28,28.15
2,62.90884,-146.03685,20.65,22.3,23.17,31.05,30.95,31.82
2,62.90898,-145.08005,17.83,20.19,21.06,28.21,24.96,25.83
2,62.90982,-145.55844,17.19,18.25,19.12,24.53,23.34,24.21
2,62.91127,-147.14917,11.43,13.65,14.52,18.88,19.57,20.44
2,62.91129,-146.59299,16.15,19.67,20.54,25.45,28.08,28.95
2,62.9122,-148.41751,16.21,16.15,17.02,21.55,19.53,20.4
2,62.91277,-144.67905,17.63,19.55,20.42,24.37,23.52,24.39
2,62.91333,-147.78333,13.67,15.57,16.44,29.85,25.82,26.69
2,62.91439,-146.11456,18.91,21.54,22.41,29.76,30.18,31.05
2,62.91513,-145.15753,17.73,19.99,20.86,27.99,25.21,26.08
2,62.91567,-145.63605,18.05,19.52,20.39,30.39,26.38,27.25
2,62.91614,-147.2271,11.6,14.27,15.14,20.71,19.7,20.58
2,62.91629,-148.49567,16.67,16.32,17.19,21.03,19.32,20.19
2,62.9165,-146.67081,14.82,18.05,18.92,22.49,24.33,25.2
2,62.91781,-147.86139,14.12,16.04,16.91,28.67,23.81,24.68
2,62.91916,-144.75647,16.65,18.81,19.68,22.7,22.77,23.64
2,62.9199,-146.19229,16.66,19.41,20.28,28.22,27.54,28.41
2,62.92032,-148.57384,18.71,18.15,19.02,27.37,23.23,24.1
2,62.92096,-147.30507,12.28,14.81,15.68,21.65,20.59,21.46
2,62.92123,-145.23505,17.18,18.7,19.57,26.56,24.18,25.05
2,62.92148,-145.71368,18.74,19.95,20.82,33.07,30.11,30.98
2,62.92167,-146.74866,13.56,15.71,16.58,19.29,21.83,22.7
2,62.92223,-147.93945,14.31,16.59,17.46,25.66,22.43,23.3
2,62.92431,-148.65204,21.91,20.58,21.45,34.29,30.96,31.83
2,62.92537,-146.27007,15.64,18.05,18.92,27.81,25.66,26.53
2,62.92551,-144.83391,16.95,19.05,19.92,24.24,23.0,23.87
2,62.92573,-147.38306,12.46,14.2,15.07,23.35,20.8,21.67
