return_period_yr,lat,lon,prec_idf_hist,prec_idf_future_medium,prec_idf_future_high,ng_idf_hist,ng_idf_future_medium,ng_idf_future_high
2,62.80824,-146.15085,74.12,75.41,78.44,115.71,110.24,113.27
2,62.80929,-145.19771,57.72,67.66,70.69,88.25,92.61,95.64
2,62.80954,-148.52228,46.35,51.5,54.54,54.11,58.49,61.52
2,62.80966,-145.67429,67.66,71.72,74.76,91.96,93.99,97.02
2,62.80971,-147.2589,48.12,54.54,57.57,82.52,74.41,77.44
2,62.8102,-146.70486,58.67,62.34,65.37,98.79,96.25,99.28
2,62.81122,-147.89059,37.85,44.5,47.53,46.71,51.0,54.04
2,62.81345,-144.79828,55.78,62.22,65.25,77.83,74.19,77.23
2,62.81355,-148.60016,48.06,52.35,55.38,51.11,57.7,60.73
2,62.81372,-146.22829,77.47,78.8,81.83,119.65,120.26,123.29
2,62.81451,-147.33655,52.1,57.28,60.31,96.54,87.44,90.47
2,62.81533,-146.78241,60.58,65.15,68.18,107.09,103.22,106.25
2,62.81536,-145.27493,60.43,70.06,73.09,89.34,91.5,94.54
2,62.81544,-145.75162,71.74,75.82,78.85,102.14,95.58,98.61
2,62.81564,-147.96835,37.82,45.53,48.56,45.23,50.22,53.25
2,62.81752,-148.67804,54.51,54.61,57.64,56.26,58.7,61.74
2,62.81915,-146.30576,72.68,75.47,78.5,119.54,118.95,121.98
2,62.81926,-147.41422,49.41,54.07,57.1,90.87,89.41,92.44
2,62.81977,-144.87541,54.26,62.04,65.07,82.5,74.32,77.35
2,62.81999,-148.04614,38.47,46.08,49.11,41.92,49.14,52.17
2,62.82043,-146.85999,61.22,69.78,72.82,108.84,108.37,111.41
2,62.82117,-145.82898,73.01,79.79,82.82,110.47,104.81,107.84
2,62.82139,-145.35219,61.74,70.18,73.21,92.47,90.14,93.17
2,62.82143,-148.75595,61.2,58.86,61.89,70.27,70.27,73.3
2,62.82395,-147.49194,45.06,49.73,52.76,83.83,74.74,77.77
2,62.8243,-148.12396,38.88,44.52,47.55,39.18,45.34,48.37
2,62.82455,-146.38324,63.74,68.18,71.21,104.19,101.05,104.08
2,62.82548,-146.93759,60.92,72.5,75.53,100.67,105.62,108.65
2,62.82604,-144.95259,54.37,62.34,65.37,80.92,75.69,78.73
2,62.82685,-145.90639,75.21,80.76,83.79,119.35,114.72,117.76
2,62.82736,-145.42947,60.42,68.86,71.89,88.35,87.79,90.82
2,62.82856,-148.20181,39.14,42.89,45.93,38.97,43.53,46.56
2,62.82861,-147.56967,42.52,48.08,51.11,80.58,71.3,74.33
2,62.82942,-144.55287,58.36,65.93,68.97,83.08,74.57,77.6
2,62.82988,-146.46077,58.49,62.86,65.89,90.23,93.26,96.29
2,62.83047,-147.01523,52.79,61.4,64.43,82.35,89.47,92.5
2,62.83227,-145.02982,55.26,62.84,65.87,84.96,78.88,81.91
2,62.83249,-145.98383,75.15,81.83,84.86,114.72,115.88,118.91
2,62.83278,-148.27968,39.01,44.93,47.96,40.36,47.26,50.29
2,62.83322,-147.64743,42.17,47.68,50.72,78.06,67.51,70.54
2,62.8333,-145.50681,59.04,68.74,71.77,92.69,87.56,90.59
2,62.83518,-146.53833,61.31,64.95,67.98,104.87,98.28,101.31
2,62.83543,-147.0929,41.2,50.72,53.75,64.68,71.19,74.22
2,62.83589,-144.63,55.38,64.15,67.18,77.03,72.24,75.27
2,62.83694,-148.35757,41.86,47.15,50.19,44.27,50.44,53.47
2,62.83778,-147.72522,42.18,48.68,51.72,79.58,68.6,71.63
2,62.83807,-146.06128,74.71,81.68,84.71,123.56,119.79,122.82
2,62.83844,-145.10706,56.54,63.45,66.48,85.33,80.5,83.53
2,62.83918,-145.58418,59.58,69.36,72.39,89.44,91.79,94.82
2,62.84032,-147.17059,40.21,48.34,51.37,61.75,65.8,68.83
2,62.84042,-146.61592,60.69,65.4,68.43,109.57,101.77,104.8
2,62.84106,-148.43549,46.38,50.43,53.46,49.49,54.17,57.2
2,62.84229,-147.80304,42.33,50.78,53.81,83.61,69.9,72.94
2,62.84231,-144.70715,54.79,63.48,66.51,73.3,69.22,72.25
2,62.84361,-146.13879,74.72,78.77,81.8,121.3,119.18,122.21
2,62.84457,-145.18436,58.78,67.9,70.94,91.58,91.72,94.75
2,62.84501,-145.66158,59.19,68.25,71.28,85.49,89.29,92.32
2,62.84513,-148.51343,50.16,51.79,54.82,58.26,59.54,62.57
2,62.84518,-147.24832,44.46,49.53,52.57,77.76,70.69,73.72
2,62.84563,-146.69354,59.6,63.45,66.48,100.84,104.34,107.37
2,62.84674,-147.88087,44.88,54.52,57.55,91.94,74.8,77.83
2,62.84869,-144.78436,55.58,61.93,64.96,75.23,68.98,72.01
2,62.8491,-146.21632,73.15,76.45,79.48,115.04,118.65,121.68
2,62.84915,-148.5914,52.67,53.16,56.19,63.04,64.04,67.07
2,62.84999,-147.32608,47.96,54.41,57.45,88.96,78.61,81.64
2,62.85065,-145.26167,63.93,71.74,74.77,98.08,94.93,97.96
2,62.85078,-146.77119,59.67,67.18,70.21,93.31,103.71,106.74
2,62.8508,-145.73901,62.28,70.15,73.18,93.44,89.79,92.82
2,62.85117,-147.95874,46.32,57.05,60.08,86.55,73.57,76.6
2,62.85313,-148.6694,57.89,55.88,58.92,69.97,67.25,70.28
2,62.85455,-146.29388,68.1,73.07,76.1,109.71,114.03,117.06
2,62.85474,-147.40387,47.05,52.29,55.32,87.99,78.92,81.95
2,62.85501,-144.8616,56.57,63.04,66.07,83.65,76.04,79.07
2,62.85552,-148.03665,43.88,53.23,56.26,58.54,61.27,64.3
2,62.85587,-146.84888,61.37,72.82,75.85,86.23,100.52,103.55
2,62.85653,-145.81648,68.36,73.21,76.24,109.03,100.52,103.55
2,62.85668,-145.33902,65.69,73.01,76.04,107.02,97.35,100.39
2,62.85704,-148.74741,64.13,59.52,62.55,97.9,75.56,78.59
2,62.85946,-147.48167,43.06,49.43,52.46,76.0,69.21,72.24
2,62.85985,-148.11456,40.18,46.03,49.06,42.38,47.4,50.43
2,62.85994,-146.37149,58.96,66.87,69.9,106.45,105.98,109.01
2,62.86092,-146.92657,53.1,66.81,69.84,78.54,91.02,94.05
2,62.86129,-144.93889,57.67,64.61,67.65,84.11,80.7,83.73
2,62.86222,-145.89398,72.33,74.63,77.67,113.3,113.28,116.32
2,62.86267,-145.41643,62.17,70.42,73.45,98.54,94.37,97.4
2,62.86412,-147.55951,41.79,46.59,49.62,73.85,66.52,69.56
2,62.86412,-148.19252,39.26,44.7,47.73,42.86,48.12,51.16
2,62.86463,-144.53864,60.22,68.71,71.74,83.91,77.24,80.27
2,62.86529,-146.44911,57.57,64.87,67.9,104.31,100.84,103.87
2,62.86593,-147.00433,42.55,56.48,59.51,68.43,74.94,77.97
2,62.86753,-145.0162,57.39,64.99,68.03,85.53,80.3,83.33
2,62.86787,-145.97153,73.66,76.12,79.15,112.63,115.45,118.48
2,62.86834,-148.27049,43.21,46.44,49.47,49.52,52.82,55.85
2,62.8686,-145.49387,60.84,66.87,69.9,92.35,87.46,90.49
2,62.86872,-147.63739,43.15,46.85,49.88,77.77,71.22,74.25
2,62.87059,-146.52676,59.83,64.61,67.65,108.54,103.11,106.15
2,62.87089,-147.08209,37.42,48.2,51.23,61.28,66.48,69.51
2,62.87111,-144.61586,58.93,66.95,69.98,79.45,74.82,77.85
2,62.87251,-148.34848,47.06,50.23,53.26,55.64,57.7,60.73
2,62.87329,-147.71527,43.67,49.14,52.17,83.44,74.95,77.98
2,62.87347,-146.04909,72.95,77.13,80.17,121.45,122.0,125.03
2,62.8737,-145.09357,57.82,67.04,70.07,85.91,81.42,84.46
2,62.87449,-145.57132,58.76,65.63,68.66,88.29,88.44,91.47
2,62.87579,-147.1599,38.26,46.74,49.78,63.27,64.83,67.86
2,62.87585,-146.60446,58.63,66.01,69.04,106.28,104.1,107.13
2,62.87663,-148.42651,50.67,53.11,56.14,58.13,60.83,63.86
2,62.87754,-144.69313,57.64,65.04,68.07,78.45,75.6,78.64
2,62.87781,-147.79318,45.79,51.63,54.66,98.01,83.67,86.7
2,62.87901,-146.12668,71.71,77.15,80.18,113.92,121.39,124.43
2,62.87985,-145.17096,59.86,66.74,69.77,87.84,84.96,87.99
2,62.88034,-145.64883,57.34,67.51,70.54,88.85,87.47,90.5
2,62.88066,-147.23773,41.14,49.43,52.46,72.89,69.34,72.38
2,62.88071,-148.50455,55.16,54.26,57.29,63.01,65.65,68.68
2,62.88228,-147.87115,48.26,57.73,60.77,104.05,88.9,91.93
2,62.88392,-144.77045,56.23,64.3,67.33,77.3,74.18,77.21
2,62.88452,-146.20432,64.48,72.35,75.38,105.75,108.45,111.48
2,62.88474,-148.58264,60.17,57.67,60.7,75.66,73.53,76.56
2,62.88547,-147.31558,45.0,53.05,56.08,81.39,74.0,77.03
2,62.88594,-145.24838,62.54,67.92,70.95,94.47,94.58,97.61
2,62.88614,-145.72636,59.34,66.49,69.53,96.48,89.0,92.03
2,62.8867,-147.94913,49.5,59.95,62.98,94.13,82.89,85.93
2,62.88871,-148.66074,65.9,62.25,65.28,103.81,83.71,86.74
2,62.88996,-146.28198,59.33,66.93,69.97,97.05,98.98,102.01
2,62.89023,-147.39348,44.7,50.66,53.69,81.47,75.47,78.5
2,62.89025,-144.84778,57.76,65.65,68.68,82.64,82.76,85.79
2,62.89108,-148.02713,47.26,53.61,56.64,62.3,65.34,68.37
2,62.89131,-146.83774,45.09,56.29,59.33,67.59,75.98,79.01
2,62.89188,-145.80392,63.28,66.19,69.22,96.38,91.53,94.57
2,62.89198,-145.32584,67.15,70.06,73.09,98.95,92.72,95.75
2,62.89264,-148.73885,75.44,69.6,72.63,113.27,103.42,106.45
2,62.89495,-147.47139,42.36,47.65,50.69,78.64,73.47,76.5
2,62.89537,-146.3597,56.54,63.51,66.54,97.1,95.94,98.98
2,62.8954,-148.10515,43.12,46.85,49.88,50.37,50.43,53.46
2,62.89638,-146.91556,41.89,53.46,56.49,64.11,70.84,73.88
2,62.89652,-148.81699,82.11,74.65,77.68,121.05,105.98,109.01
2,62.89655,-144.92517,60.17,68.31,71.34,91.87,86.68,89.72
2,62.89758,-145.88153,69.03,70.28,73.32,97.7,94.79,97.82
2,62.89798,-145.40334,64.98,68.45,71.48,105.81,94.55,97.58
2,62.89962,-147.54933,44.12,48.79,51.82,85.79,79.12,82.15
2,62.89967,-148.1832,43.68,47.11,50.14,55.57,54.85,57.89
2,62.89985,-144.52435,61.74,68.57,71.6,82.36,76.2,79.23
2,62.90073,-146.43742,57.39,64.69,67.72,97.45,94.88,97.92
2,62.90139,-146.99339,40.29,50.55,53.58,63.66,67.57,70.6
2,62.90279,-145.00258,60.78,69.03,72.06,98.2,85.46,88.49
2,62.90323,-145.95917,71.74,73.65,76.68,104.01,106.99,110.03
2,62.9039,-148.26128,49.72,52.5,55.54,65.34,59.6,62.63
2,62.90392,-145.48087,62.48,65.15,68.18,91.14,86.96,89.99
2,62.90424,-147.6273,47.11,54.55,57.58,105.62,91.55,94.58
2,62.90604,-146.5152,58.46,66.71,69.74,100.4,99.84,102.87
2,62.90633,-144.60168,61.72,68.33,71.36,82.3,78.54,81.58
2,62.90635,-147.07126,39.8,48.43,51.46,65.28,65.07,68.1
2,62.90807,-148.33939,54.41,55.72,58.75,76.66,67.33,70.36
2,62.90881,-147.70529,47.56,55.52,58.55,105.6,94.99,98.02
2,62.90884,-146.03685,71.91,77.65,80.68,108.12,107.77,110.8
2,62.90898,-145.08005,62.1,70.31,73.35,98.22,86.93,89.96
2,62.90982,-145.55844,59.87,63.55,66.59,85.41,81.29,84.32
2,62.91127,-147.14917,39.79,47.53,50.56,65.75,68.16,71.19
2,62.91129,-146.59299,56.23,68.48,71.51,88.64,97.78,100.81
2,62.9122,-148.41751,56.43,56.23,59.26,75.06,68.01,71.04
2,62.91277,-144.67905,61.4,68.09,71.12,84.86,81.89,84.93
2,62.91333,-147.78333,47.59,54.23,57.26,103.95,89.9,92.93
2,62.91439,-146.11456,65.86,75.01,78.04,103.61,105.08,108.12
2,62.91513,-145.15753,61.74,69.6,72.63,97.48,87.78,90.81
2,62.91567,-145.63605,62.86,67.96,71.0,105.81,91.87,94.9
2,62.91614,-147.2271,40.38,49.7,52.73,72.1,68.62,71.65
2,62.91629,-148.49567,58.05,56.84,59.87,73.22,67.27,70.3
2,62.9165,-146.67081,51.59,62.86,65.89,78.3,84.71,87.74
2,62.91781,-147.86139,49.17,55.87,58.9,99.84,82.91,85.94
2,62.91916,-144.75647,57.99,65.49,68.53,79.06,79.29,82.32
2,62.9199,-146.19229,58.02,67.6,70.63,98.26,95.91,98.95
2,62.92032,-148.57384,65.16,63.21,66.24,95.32,80.88,83.91
2,62.92096,-147.30507,42.76,51.56,54.6,75.38,71.71,74.74
2,62.92123,-145.23505,59.83,65.1,68.13,92.5,84.2,87.23
2,62.92148,-145.71368,65.25,69.47,72.5,115.15,104.86,107.89
2,62.92167,-146.74866,47.23,54.7,57.73,67.18,76.01,79.04
2,62.92223,-147.93945,49.84,57.76,60.8,89.37,78.12,81.15
2,62.92431,-148.65204,76.3,71.68,74.71,119.41,107.81,110.84
2,62.92537,-146.27007,54.47,62.86,65.89,96.84,89.35,92.38
2,62.92551,-144.83391,59.04,66.34,69.37,84.4,80.11,83.14
2,62.92573,-147.38306,43.39,49.46,52.49,81.3,72.44,75.47
